0,500.8687058823529,0.0,0.0
1,461.9009900990099,17.32563908275175,95.70456398139565
2,494.996062992126,15.050040355125102,98.68047475006621
3,496.1300390117035,12.258924580499414,101.2729322789079
4,504.25742574257424,11.421331862400963,102.90703492245432
5,589.2648648648649,11.966514609304337,103.16700861009501
6,485.8407079646018,12.280039835511737,102.84579610016387
7,630.6944444444445,12.164667429015871,102.68175079862951
8,706.042194092827,12.318788315903351,102.802653943078
9,608.4022727272727,11.67969296777531,102.17906951904297
10,640.8877654196158,11.35697043631739,101.08854972710044
11,685.6376811594203,13.341528840896663,100.5812696036646
12,626.4668674698795,13.877636012245803,100.01161051604707
13,564.7866666666666,13.853449836824927,99.28357282735534
14,622.0185185185185,13.933885432310662,99.17927706443658
15,764.7837837837837,14.1317929229244,98.97028143931243
16,617.1948051948052,14.621803127079753,99.00407655360335
17,725.2659574468086,14.800511640243327,98.8362155203092
18,714.8993288590603,15.313001784121322,99.1106894541595
19,752.8222222222222,16.91596683915499,99.36110803636454
20,618.0,17.022712529731713,99.13817221431408
21,1127.1338582677165,17.650766088273166,99.26194258867685
22,979.9786096256685,17.87358448671453,99.22554960089215
23,823.9457364341085,18.219032674153983,99.67006877317267
24,924.8490566037735,18.62139318219629,99.7591744115797
25,0.0,18.46066948336895,99.83907822431144
26,923.8833333333333,18.46066948336895,100.0828747506869
27,1023.4141414141415,18.67959833579431,99.90671112577795
28,946.3869863013699,18.867443572540033,99.94833632646981
29,930.4256651017214,18.238315600203883,100.01771467823093
30,1046.0190217391305,16.322823917349503,100.09957484875696
31,980.125,16.333298195152437,100.03378696764929
32,932.8979591836735,17.689534455002427,99.94628841594114
33,855.5813953488372,17.409748242889524,99.71693084199549
34,965.990099009901,17.787445382049945,99.98804215253409
35,1013.8122605363984,19.171799265228,99.83844239832992
36,1291.7241379310344,20.39592161016949,100.55147862838487
37,1269.16091954023,20.279967053809596,100.68055052676443
38,1420.59375,20.14143852404225,100.69658906581039
39,910.1677631578947,20.035323900399387,101.83508830959514
40,0.0,21.227427432756702,104.09096552961964
41,1146.8803526448362,21.146472976644684,105.21168039612851
42,1244.75073313783,23.375572299202567,106.16147962667175
43,1048.9705882352941,23.98818224226403,105.69228505280059
44,0.0,24.46363610578735,107.19179108183263
45,0.0,24.46363610578735,121.72432049250199
0,492.0900826446281,0.0,0.0
1,468.0204778156997,7.732847737778403,109.57472953149828
2,502.24528301886795,6.939942522233032,112.97489890405687
3,479.9086859688196,6.631600819258511,115.71649234577761
4,552.3478260869565,6.6415445143511675,117.64876142598816
5,514.3153153153153,6.908631180568019,117.44170418432203
6,475.52941176470586,6.886763217809258,117.29840721518306
