,stop_id,arrival_time,shape_dist_traveled,trip_id,service_id
2409,70309,1900-01-01 16:02:08,6.8999999999999995,5621,0
2410,70299,1900-01-01 16:02:44,7.1,5621,0
2411,70289,1900-01-01 16:03:38,7.4,5621,0
2412,70279,1900-01-01 16:05:08,7.9,5621,0
2413,70269,1900-01-01 16:06:02,8.2,5621,0
2414,71161,1900-01-01 16:06:56,8.5,5621,0
2415,71151,1900-01-01 16:07:50,8.8,5621,0
2416,71141,1900-01-01 16:08:44,9.1,5621,0
2417,71121,1900-01-01 16:09:38,9.4,5621,0
2418,71131,1900-01-01 16:10:32,9.7,5621,0
2419,71091,1900-01-01 16:12:20,10.299999999999999,5621,0
2420,72021,1900-01-01 16:13:32,10.7,5621,0
2421,72061,1900-01-01 16:15:02,11.2,5621,0
2422,72071,1900-01-01 16:15:38,11.399999999999999,5621,0
2423,84499,1900-01-01 16:17:08,11.899999999999999,5621,0
2424,84489,1900-01-01 16:18:56,12.499999999999998,5621,0
2425,84461,1900-01-01 16:20:08,12.899999999999997,5621,0
2426,84471,1900-01-01 16:21:20,13.299999999999997,5621,0
2427,84621,1900-01-01 16:22:32,13.699999999999998,5621,0
2428,84611,1900-01-01 16:23:44,14.099999999999996,5621,0
2429,84631,1900-01-01 16:24:20,14.299999999999999,5621,0
2430,84601,1900-01-01 16:24:56,14.499999999999998,5621,0
2431,75341,1900-01-01 16:26:08,14.899999999999999,5621,0
2432,75061,1900-01-01 16:27:20,15.299999999999999,5621,0
2433,76289,1900-01-01 16:29:26,15.999999999999998,5621,0
2434,76129,1900-01-01 16:30:20,16.299999999999997,5621,0
2435,76119,1900-01-01 16:31:14,16.599999999999998,5621,0
2436,76051,1900-01-01 16:31:50,16.799999999999997,5621,0
2437,75009,1900-01-01 16:33:38,17.399999999999995,5621,0
2438,54009,1900-01-01 14:58:17,0.0,6262,0
2439,54339,1900-01-01 14:59:47,0.5,6262,0
2440,54329,1900-01-01 15:00:59,0.9,6262,0
2441,54319,1900-01-01 15:01:53,1.1999999999999997,6262,0
2442,54101,1900-01-01 15:03:41,1.7999999999999998,6262,0
2443,66091,1900-01-01 15:06:23,2.6999999999999997,6262,0
2444,66031,1900-01-01 15:07:53,3.1999999999999997,6262,0
2445,66041,1900-01-01 15:09:23,3.6999999999999997,6262,0
2446,66051,1900-01-01 15:10:17,3.9999999999999996,6262,0
2447,66379,1900-01-01 15:11:29,4.3999999999999995,6262,0
2448,66359,1900-01-01 15:12:23,4.699999999999999,6262,0
2449,62141,1900-01-01 15:13:17,4.999999999999999,6262,0
2450,62059,1900-01-01 15:14:29,5.3999999999999995,6262,0
2451,62049,1900-01-01 15:15:41,5.799999999999999,6262,0
2452,62039,1900-01-01 15:16:17,5.999999999999999,6262,0
2453,62029,1900-01-01 15:17:29,6.3999999999999995,6262,0
2454,62019,1900-01-01 15:18:05,6.599999999999999,6262,0
2455,70309,1900-01-01 15:18:59,6.8999999999999995,6262,0
2456,70299,1900-01-01 15:19:35,7.1,6262,0
2457,70289,1900-01-01 15:20:29,7.4,6262,0
2458,70279,1900-01-01 15:21:59,7.9,6262,0
2459,70269,1900-01-01 15:22:53,8.2,6262,0
2460,71161,1900-01-01 15:23:47,8.5,6262,0
2461,71151,1900-01-01 15:24:41,8.8,6262,0
2462,71141,1900-01-01 15:25:35,9.1,6262,0
2463,71121,1900-01-01 15:26:29,9.4,6262,0
2464,71131,1900-01-01 15:27:23,9.7,6262,0
2465,71091,1900-01-01 15:29:11,10.299999999999999,6262,0
2466,72021,1900-01-01 15:30:23,10.7,6262,0
2467,72061,1900-01-01 15:31:53,11.2,6262,0
2468,72071,1900-01-01 15:32:29,11.399999999999999,6262,0
2469,84499,1900-01-01 15:33:59,11.899999999999999,6262,0
2470,84489,1900-01-01 15:35:47,12.499999999999998,6262,0
2471,84461,1900-01-01 15:36:59,12.899999999999997,6262,0
2472,84471,1900-01-01 15:38:11,13.299999999999997,6262,0
2473,84621,1900-01-01 15:39:23,13.699999999999998,6262,0
2474,84611,1900-01-01 15:40:35,14.099999999999996,6262,0
2475,84631,1900-01-01 15:41:11,14.299999999999999,6262,0
2476,84601,1900-01-01 15:41:47,14.499999999999998,6262,0
2477,75341,1900-01-01 15:42:59,14.899999999999999,6262,0
2478,75061,1900-01-01 15:44:11,15.299999999999999,6262,0
2479,76289,1900-01-01 15:46:17,15.999999999999998,6262,0
2480,76129,1900-01-01 15:47:11,16.299999999999997,6262,0
2481,76119,1900-01-01 15:48:05,16.599999999999998,6262,0
2482,76051,1900-01-01 15:48:41,16.799999999999997,6262,0
2483,75009,1900-01-01 15:50:29,17.399999999999995,6262,0
2484,54009,1900-01-01 14:46:47,0.0,6263,0
2485,54339,1900-01-01 14:48:17,0.5,6263,0
2486,54329,1900-01-01 14:49:29,0.9,6263,0
2487,54319,1900-01-01 14:50:23,1.1999999999999997,6263,0
2488,54101,1900-01-01 14:52:11,1.7999999999999998,6263,0
2489,66091,1900-01-01 14:54:53,2.6999999999999997,6263,0
2490,66031,1900-01-01 14:56:23,3.1999999999999997,6263,0
2491,66041,1900-01-01 14:57:53,3.6999999999999997,6263,0
2492,66051,1900-01-01 14:58:47,3.9999999999999996,6263,0
2493,66379,1900-01-01 14:59:59,4.3999999999999995,6263,0
2494,66359,1900-01-01 15:00:53,4.699999999999999,6263,0
2495,62141,1900-01-01 15:01:47,4.999999999999999,6263,0
2496,62059,1900-01-01 15:02:59,5.3999999999999995,6263,0
2497,62049,1900-01-01 15:04:11,5.799999999999999,6263,0
2498,62039,1900-01-01 15:04:47,5.999999999999999,6263,0
2499,62029,1900-01-01 15:05:59,6.3999999999999995,6263,0
2500,62019,1900-01-01 15:06:35,6.599999999999999,6263,0
2501,70309,1900-01-01 15:07:29,6.8999999999999995,6263,0
2502,70299,1900-01-01 15:08:05,7.1,6263,0
2503,70289,1900-01-01 15:08:59,7.4,6263,0
2504,70279,1900-01-01 15:10:29,7.9,6263,0
2505,70269,1900-01-01 15:11:23,8.2,6263,0
2506,71161,1900-01-01 15:12:17,8.5,6263,0
2507,71151,1900-01-01 15:13:11,8.8,6263,0
2508,71141,1900-01-01 15:14:05,9.1,6263,0
2509,71121,1900-01-01 15:14:59,9.4,6263,0
2510,71131,1900-01-01 15:15:53,9.7,6263,0
2511,71091,1900-01-01 15:17:41,10.299999999999999,6263,0
2512,72021,1900-01-01 15:18:53,10.7,6263,0
2513,72061,1900-01-01 15:20:23,11.2,6263,0
2514,72071,1900-01-01 15:20:59,11.399999999999999,6263,0
2515,84499,1900-01-01 15:22:29,11.899999999999999,6263,0
2516,84489,1900-01-01 15:24:17,12.499999999999998,6263,0
2517,84461,1900-01-01 15:25:29,12.899999999999997,6263,0
2518,84471,1900-01-01 15:26:41,13.299999999999997,6263,0
2519,84621,1900-01-01 15:27:53,13.699999999999998,6263,0
2520,84611,1900-01-01 15:29:05,14.099999999999996,6263,0
2521,84631,1900-01-01 15:29:41,14.299999999999999,6263,0
2522,84601,1900-01-01 15:30:17,14.499999999999998,6263,0
2523,75341,1900-01-01 15:31:29,14.899999999999999,6263,0
2524,75061,1900-01-01 15:32:41,15.299999999999999,6263,0
2525,76289,1900-01-01 15:34:47,15.999999999999998,6263,0
2526,76129,1900-01-01 15:35:41,16.299999999999997,6263,0
2527,76119,1900-01-01 15:36:35,16.599999999999998,6263,0
2528,76051,1900-01-01 15:37:11,16.799999999999997,6263,0
2529,75009,1900-01-01 15:38:59,17.399999999999995,6263,0
2530,54009,1900-01-01 10:54:42,0.0,20344,0
2531,54339,1900-01-01 10:56:12,0.5,20344,0
2532,54329,1900-01-01 10:57:24,0.9,20344,0
2533,54319,1900-01-01 10:58:18,1.1999999999999997,20344,0
2534,54101,1900-01-01 11:00:06,1.7999999999999998,20344,0
2535,66091,1900-01-01 11:02:48,2.6999999999999997,20344,0
2536,66031,1900-01-01 11:04:18,3.1999999999999997,20344,0
2537,66041,1900-01-01 11:05:48,3.6999999999999997,20344,0
2538,66051,1900-01-01 11:06:42,3.9999999999999996,20344,0
2539,66379,1900-01-01 11:07:54,4.3999999999999995,20344,0
2540,66359,1900-01-01 11:08:48,4.699999999999999,20344,0
2541,62141,1900-01-01 11:09:42,4.999999999999999,20344,0
2542,62059,1900-01-01 11:10:54,5.3999999999999995,20344,0
2543,62049,1900-01-01 11:12:06,5.799999999999999,20344,0
2544,62039,1900-01-01 11:12:42,5.999999999999999,20344,0
2545,62029,1900-01-01 11:13:54,6.3999999999999995,20344,0
2546,62019,1900-01-01 11:14:30,6.599999999999999,20344,0
2547,70309,1900-01-01 11:15:24,6.8999999999999995,20344,0
2548,70299,1900-01-01 11:16:00,7.1,20344,0
2549,70289,1900-01-01 11:16:54,7.4,20344,0
2550,70279,1900-01-01 11:18:24,7.9,20344,0
2551,70269,1900-01-01 11:19:18,8.2,20344,0
2552,71161,1900-01-01 11:20:12,8.5,20344,0
2553,71151,1900-01-01 11:21:06,8.8,20344,0
2554,71141,1900-01-01 11:22:00,9.1,20344,0
2555,71121,1900-01-01 11:22:54,9.4,20344,0
2556,71131,1900-01-01 11:23:48,9.7,20344,0
2557,71091,1900-01-01 11:25:36,10.299999999999999,20344,0
2558,72021,1900-01-01 11:26:48,10.7,20344,0
2559,72061,1900-01-01 11:28:18,11.2,20344,0
2560,72071,1900-01-01 11:28:54,11.399999999999999,20344,0
2561,84499,1900-01-01 11:30:24,11.899999999999999,20344,0
2562,84489,1900-01-01 11:32:12,12.499999999999998,20344,0
2563,84461,1900-01-01 11:33:24,12.899999999999997,20344,0
2564,84471,1900-01-01 11:34:36,13.299999999999997,20344,0
2565,84621,1900-01-01 11:35:48,13.699999999999998,20344,0
2566,84611,1900-01-01 11:37:00,14.099999999999996,20344,0
2567,84631,1900-01-01 11:37:36,14.299999999999999,20344,0
2568,84601,1900-01-01 11:38:12,14.499999999999998,20344,0
2569,75341,1900-01-01 11:39:24,14.899999999999999,20344,0
2570,75061,1900-01-01 11:40:36,15.299999999999999,20344,0
2571,76289,1900-01-01 11:42:42,15.999999999999998,20344,0
2572,76129,1900-01-01 11:43:36,16.299999999999997,20344,0
2573,76119,1900-01-01 11:44:30,16.599999999999998,20344,0
2574,76051,1900-01-01 11:45:06,16.799999999999997,20344,0
2575,75009,1900-01-01 11:46:54,17.399999999999995,20344,0
2576,54009,1900-01-01 13:33:21,0.0,20345,0
2577,54339,1900-01-01 13:34:51,0.5,20345,0
2578,54329,1900-01-01 13:36:03,0.9,20345,0
2579,54319,1900-01-01 13:36:57,1.1999999999999997,20345,0
2580,54101,1900-01-01 13:38:45,1.7999999999999998,20345,0
2581,66091,1900-01-01 13:41:27,2.6999999999999997,20345,0
2582,66031,1900-01-01 13:42:57,3.1999999999999997,20345,0
2583,66041,1900-01-01 13:44:27,3.6999999999999997,20345,0
2584,66051,1900-01-01 13:45:21,3.9999999999999996,20345,0
2585,66379,1900-01-01 13:46:33,4.3999999999999995,20345,0
2586,66359,1900-01-01 13:47:27,4.699999999999999,20345,0
2587,62141,1900-01-01 13:48:21,4.999999999999999,20345,0
2588,62059,1900-01-01 13:49:33,5.3999999999999995,20345,0
2589,62049,1900-01-01 13:50:45,5.799999999999999,20345,0
2590,62039,1900-01-01 13:51:21,5.999999999999999,20345,0
2591,62029,1900-01-01 13:52:33,6.3999999999999995,20345,0
2592,62019,1900-01-01 13:53:09,6.599999999999999,20345,0
2593,70309,1900-01-01 13:54:03,6.8999999999999995,20345,0
2594,70299,1900-01-01 13:54:39,7.1,20345,0
2595,70289,1900-01-01 13:55:33,7.4,20345,0
2596,70279,1900-01-01 13:57:03,7.9,20345,0
2597,70269,1900-01-01 13:57:57,8.2,20345,0
2598,71161,1900-01-01 13:58:51,8.5,20345,0
2599,71151,1900-01-01 13:59:45,8.8,20345,0
2600,71141,1900-01-01 14:00:39,9.1,20345,0
2601,71121,1900-01-01 14:01:33,9.4,20345,0
2602,71131,1900-01-01 14:02:27,9.7,20345,0
2603,71091,1900-01-01 14:04:15,10.299999999999999,20345,0
2604,72021,1900-01-01 14:05:27,10.7,20345,0
2605,72061,1900-01-01 14:06:57,11.2,20345,0
2606,72071,1900-01-01 14:07:33,11.399999999999999,20345,0
2607,84499,1900-01-01 14:09:03,11.899999999999999,20345,0
2608,84489,1900-01-01 14:10:51,12.499999999999998,20345,0
2609,84461,1900-01-01 14:12:03,12.899999999999997,20345,0
2610,84471,1900-01-01 14:13:15,13.299999999999997,20345,0
2611,84621,1900-01-01 14:14:27,13.699999999999998,20345,0
2612,84611,1900-01-01 14:15:39,14.099999999999996,20345,0
2613,84631,1900-01-01 14:16:15,14.299999999999999,20345,0
2614,84601,1900-01-01 14:16:51,14.499999999999998,20345,0
2615,75341,1900-01-01 14:18:03,14.899999999999999,20345,0
2616,75061,1900-01-01 14:19:15,15.299999999999999,20345,0
2617,76289,1900-01-01 14:21:21,15.999999999999998,20345,0
2618,76129,1900-01-01 14:22:15,16.299999999999997,20345,0
2619,76119,1900-01-01 14:23:09,16.599999999999998,20345,0
2620,76051,1900-01-01 14:23:45,16.799999999999997,20345,0
2621,75009,1900-01-01 14:25:33,17.399999999999995,20345,0
2622,54009,1900-01-01 16:10:03,0.0,20346,0
2623,54339,1900-01-01 16:11:33,0.5,20346,0
2624,54329,1900-01-01 16:12:45,0.9,20346,0
2625,54319,1900-01-01 16:13:39,1.1999999999999997,20346,0
2626,54101,1900-01-01 16:15:27,1.7999999999999998,20346,0
2627,66091,1900-01-01 16:18:09,2.6999999999999997,20346,0
2628,66031,1900-01-01 16:19:39,3.1999999999999997,20346,0
2629,66041,1900-01-01 16:21:09,3.6999999999999997,20346,0
2630,66051,1900-01-01 16:22:03,3.9999999999999996,20346,0
2631,66379,1900-01-01 16:23:15,4.3999999999999995,20346,0
2632,66359,1900-01-01 16:24:09,4.699999999999999,20346,0
2633,62141,1900-01-01 16:25:03,4.999999999999999,20346,0
2634,62059,1900-01-01 16:26:15,5.3999999999999995,20346,0
2635,62049,1900-01-01 16:27:27,5.799999999999999,20346,0
2636,62039,1900-01-01 16:28:03,5.999999999999999,20346,0
2637,62029,1900-01-01 16:29:15,6.3999999999999995,20346,0
2638,62019,1900-01-01 16:29:51,6.599999999999999,20346,0
2639,70309,1900-01-01 16:30:45,6.8999999999999995,20346,0
2640,70299,1900-01-01 16:31:21,7.1,20346,0
2641,70289,1900-01-01 16:32:15,7.4,20346,0
2642,70279,1900-01-01 16:33:45,7.9,20346,0
2643,70269,1900-01-01 16:34:39,8.2,20346,0
2644,71161,1900-01-01 16:35:33,8.5,20346,0
2645,71151,1900-01-01 16:36:27,8.8,20346,0
2646,71141,1900-01-01 16:37:21,9.1,20346,0
2647,71121,1900-01-01 16:38:15,9.4,20346,0
2648,71131,1900-01-01 16:39:09,9.7,20346,0
2649,71091,1900-01-01 16:40:57,10.299999999999999,20346,0
2650,72021,1900-01-01 16:42:09,10.7,20346,0
2651,72061,1900-01-01 16:43:39,11.2,20346,0
2652,72071,1900-01-01 16:44:15,11.399999999999999,20346,0
2653,84499,1900-01-01 16:45:45,11.899999999999999,20346,0
2654,84489,1900-01-01 16:47:33,12.499999999999998,20346,0
2655,84461,1900-01-01 16:48:45,12.899999999999997,20346,0
2656,84471,1900-01-01 16:49:57,13.299999999999997,20346,0
2657,84621,1900-01-01 16:51:09,13.699999999999998,20346,0
2658,84611,1900-01-01 16:52:21,14.099999999999996,20346,0
2659,84631,1900-01-01 16:52:57,14.299999999999999,20346,0
2660,84601,1900-01-01 16:53:33,14.499999999999998,20346,0
2661,75341,1900-01-01 16:54:45,14.899999999999999,20346,0
2662,75061,1900-01-01 16:55:57,15.299999999999999,20346,0
2663,76289,1900-01-01 16:58:03,15.999999999999998,20346,0
2664,76129,1900-01-01 16:58:57,16.299999999999997,20346,0
2665,76119,1900-01-01 16:59:51,16.599999999999998,20346,0
2666,76051,1900-01-01 17:00:27,16.799999999999997,20346,0
2667,75009,1900-01-01 17:02:15,17.399999999999995,20346,0
2668,54009,1900-01-01 17:42:26,0.0,10431,0
2669,54339,1900-01-01 17:43:56,0.5,10431,0
2670,54329,1900-01-01 17:45:08,0.9,10431,0
2671,54319,1900-01-01 17:46:02,1.1999999999999997,10431,0
2672,54101,1900-01-01 17:47:50,1.7999999999999998,10431,0
2673,66091,1900-01-01 17:50:32,2.6999999999999997,10431,0
2674,66031,1900-01-01 17:52:02,3.1999999999999997,10431,0
2675,66041,1900-01-01 17:53:32,3.6999999999999997,10431,0
2676,66051,1900-01-01 17:54:26,3.9999999999999996,10431,0
2677,66379,1900-01-01 17:55:38,4.3999999999999995,10431,0
2678,66359,1900-01-01 17:56:32,4.699999999999999,10431,0
2679,62141,1900-01-01 17:57:26,4.999999999999999,10431,0
2680,62059,1900-01-01 17:58:38,5.3999999999999995,10431,0
2681,62049,1900-01-01 17:59:50,5.799999999999999,10431,0
2682,62039,1900-01-01 18:00:26,5.999999999999999,10431,0
2683,62029,1900-01-01 18:01:38,6.3999999999999995,10431,0
2684,62019,1900-01-01 18:02:14,6.599999999999999,10431,0
2685,70309,1900-01-01 18:03:08,6.8999999999999995,10431,0
2686,70299,1900-01-01 18:03:44,7.1,10431,0
2687,70289,1900-01-01 18:04:38,7.4,10431,0
2688,70279,1900-01-01 18:06:08,7.9,10431,0
2689,70269,1900-01-01 18:07:02,8.2,10431,0
2690,71161,1900-01-01 18:07:56,8.5,10431,0
2691,71151,1900-01-01 18:08:50,8.8,10431,0
2692,71141,1900-01-01 18:09:44,9.1,10431,0
2693,71121,1900-01-01 18:10:38,9.4,10431,0
2694,71131,1900-01-01 18:11:32,9.7,10431,0
2695,71091,1900-01-01 18:13:20,10.299999999999999,10431,0
2696,72021,1900-01-01 18:14:32,10.7,10431,0
2697,72061,1900-01-01 18:16:02,11.2,10431,0
2698,72071,1900-01-01 18:16:38,11.399999999999999,10431,0
2699,84499,1900-01-01 18:18:08,11.899999999999999,10431,0
2700,84489,1900-01-01 18:19:56,12.499999999999998,10431,0
2701,84461,1900-01-01 18:21:08,12.899999999999997,10431,0
2702,84471,1900-01-01 18:22:20,13.299999999999997,10431,0
2703,84621,1900-01-01 18:23:32,13.699999999999998,10431,0
2704,84611,1900-01-01 18:24:44,14.099999999999996,10431,0
2705,84631,1900-01-01 18:25:20,14.299999999999999,10431,0
2706,84601,1900-01-01 18:25:56,14.499999999999998,10431,0
2707,75341,1900-01-01 18:27:08,14.899999999999999,10431,0
2708,75061,1900-01-01 18:28:20,15.299999999999999,10431,0
2709,76289,1900-01-01 18:30:26,15.999999999999998,10431,0
2710,76129,1900-01-01 18:31:20,16.299999999999997,10431,0
2711,76119,1900-01-01 18:32:14,16.599999999999998,10431,0
2712,76051,1900-01-01 18:32:50,16.799999999999997,10431,0
2713,75009,1900-01-01 18:34:38,17.399999999999995,10431,0
