,stw,sto,sth
45,0.0,7.997803930401486,29.909515510171147
0,513.1109989909182,0.0,0.0
1,493.06538461538463,8.116608801245103,7.430147041708736
2,453.9047619047619,8.32982942199044,16.080289080991584
3,500.64032697547685,7.025393825580421,20.77869150194071
4,462.3484848484849,6.909897665494085,29.183458053459557
5,453.1333333333333,7.1039378986171515,39.55116646976794
6,466.38129496402877,7.175614418609054,43.41892158378989
7,573.5392670157069,7.467042304721226,45.22666753348658
8,497.97727272727275,8.250579568286023,45.25652345560365
9,560.5298507462686,8.753527556759328,44.82512079659155
10,590.1173076923077,9.291663604157176,43.66067921913276
11,588.4675324675325,9.895240391720662,42.3958168676344
12,464.681592039801,9.823821685628047,42.162555112677104
13,511.53409090909093,9.015735790391687,41.861594313282076
14,540.6095238095238,8.881016022125054,40.91279657008284
15,596.3508771929825,8.98235525980199,40.99586325176691
16,557.574074074074,9.17771741209779,40.030772354643226
17,478.8888888888889,9.545427802041141,39.83941597049519
18,581.096256684492,9.338650714523098,39.00598891306732
19,440.3061224489796,9.0924888803511,38.80609808129779
20,490.135593220339,9.130017355341382,39.91322853605626
21,534.2604166666666,8.948380777108255,39.68658592741368
22,539.7857142857143,9.248690816627889,39.71433296850172
23,542.7625,9.51418172420477,39.6264706789437
24,565.675,9.849441263880161,39.4950983241453
25,0.0,10.220630108000254,39.411828138060486
26,574.4553571428571,10.220630108000254,39.25520686779992
27,541.9609375,10.149673375706211,40.76874267448813
28,548.5378151260504,10.034850093348467,41.14563440872451
29,514.5555555555555,9.605470284425694,41.894721192828676
30,501.13496932515335,8.277033898305085,41.075207871905825
31,534.1166666666667,7.831355932203389,41.45835194345248
32,647.0909090909091,8.131578575366479,41.84185635841499
33,548.4675324675325,8.077751108100546,41.41551244056831
34,506.51485148514854,8.579608096785101,40.59000889729645
35,560.7851239669421,8.178739220933693,39.498917644306765
36,577.3478260869565,7.9610786229649495,37.57447074631513
37,602.0119047619048,7.992554215084008,35.444836180088885
38,467.8421052631579,8.121729062703803,33.91302281719143
39,553.2560975609756,8.006637633060633,31.75824672892942
40,0.0,8.075846894407604,31.19624456308656
41,527.1091954022988,8.041731439696937,30.673379978891145
42,621.1221374045801,9.613408867600096,29.89117299096059
43,560.8771929824561,11.12148259963575,29.612230979790123
44,0.0,10.927169346660873,28.906411720534503
45,0.0,10.927169346660873,28.892453888715323
0,486.1106471816284,0.0,0.0
1,474.0078125,6.132231697392165,8.249562425128484
2,500.5916955017301,5.440467330403156,16.75326025688042
3,485.6826923076923,4.780630232248216,21.356634786573508
4,462.57142857142856,5.414382286666015,29.706641358844305
5,445.64130434782606,5.51844750002409,39.897418393927104
6,479.73770491803276,5.44718105880814,43.55944513870498
7,509.23222748815164,5.7770825820411105,45.020705336231295
8,506.48737373737373,6.382949658487223,44.39926506301104
9,489.88671875,7.062137054226959,43.965633036726615
10,542.9053497942386,7.24120056497175,42.701060472908665
11,573.2095238095238,7.911166771670482,41.424836094096555
12,506.13917525773195,8.122938462241308,41.04114121905828
13,537.625,7.682723360485257,40.79411998037565
14,526.2109375,7.956705969049372,39.81928603932009
15,468.06382978723406,7.917996348943254,39.9618682376409
16,502.65384615384613,7.895936909379341,39.08404977442854
17,554.375,7.904765490290567,38.86327984373448
18,515.4031413612565,8.08075995129293,38.052907701266015
19,587.5588235294117,8.209493845239304,38.21197537244377
20,638.4920634920635,8.40887450009522,39.19461069268695
21,513.1323529411765,8.64461430523245,39.080344636561506
22,521.6634615384615,8.70986185279777,38.99541578454486
23,470.68055555555554,8.810071721984285,38.8600157721568
24,464.02,9.074512585216173,38.745103690583825
25,0.0,9.201591646024859,38.7090103181742
26,563.2577319587629,9.201591646024859,38.50983049101749
27,549.7903225806451,9.290548337304621,39.84331056627177
28,523.030303030303,9.102595667382264,39.739847975262144
29,527.05,8.681435658182247,40.64006955744856
30,535.6701570680628,8.323975618256435,39.46796207104699
31,550.6632302405499,8.444918811993908,40.00354540550103
32,600.0769230769231,9.10776945827821,40.54089064517264
33,564.670731707317,8.438758370961763,40.32019539202674
34,573.0697674418604,8.636460352390806,39.17841274455442
35,602.2773109243698,9.07152333676192,38.405348082720224
36,576.4705882352941,9.481175479281472,37.42875475802664
37,518.8686868686868,9.479904419840304,35.47003725019552
38,540.0526315789474,9.684862653419053,33.461835780386195
39,574.895061728395,9.62694517726139,32.563247131089035
40,0.0,9.566458519179305,31.112944344342765
41,600.4573002754821,9.613805247937336,29.259761147579905
42,610.2939068100359,12.171030943865649,28.973989551350222
43,521.0,12.51182012742614,26.988289364313676
44,0.0,12.254301109581423,26.36626765687587
45,0.0,12.254301109581423,26.793481939930025
0,495.4245867768595,0.0,0.0
1,495.4497991967871,6.919666619974786,6.644460370985128
2,521.1161048689139,6.936153522902368,16.13572078640178
3,483.76640419947506,6.706161428694336,20.756473444275937
4,435.7704918032787,5.864285497710804,28.94416244959427
5,503.13,6.011003638299761,39.2941594851219
6,450.3768115942029,5.931632070081888,42.75125514854819
7,596.328502415459,6.0010905620938795,44.82450895794367
8,515.33608815427,6.5596286517332425,44.55198397878873
9,490.22939068100357,6.375868389491072,44.38294284626589
10,580.4639830508474,6.729130635304969,43.47220511355643
11,597.0481927710844,7.7636221966780585,42.26281825566696
12,522.3940886699507,7.830646709621928,41.63317172810183
13,486.359375,7.563885554072496,41.29785321122509
14,513.8035714285714,7.336428860068468,39.928357690067614
15,571.7543859649123,7.826708216158701,39.98440254340738
16,515.8709677419355,7.9714025404904785,39.09389148324223
17,572.7260273972603,8.08543439145212,38.87823133953547
18,532.4378109452737,8.321782690290071,38.27530201410843
19,504.05263157894734,8.521236124123442,38.26805749990172
20,481.5882352941176,8.551236396074934,39.19790049730721
21,552.7432432432432,8.536395886336763,39.01353375386383
22,622.1666666666666,8.819870251801863,38.639859167195986
23,548.8928571428571,9.275300857989413,38.58860150030104
24,576.0769230769231,9.582905864890055,38.529719417378054
25,0.0,9.48977039529597,38.565169948642534
26,573.375,9.48977039529597,38.55541562225859
27,520.8809523809524,9.541900879639563,39.838539446814586
28,578.5071428571429,9.23701683492068,40.260599120188566
29,535.783950617284,8.853700564971753,40.87776997129796
30,554.3108808290156,9.11818488756837,39.62929342560849
31,544.2523961661342,8.84730781540473,40.29282435724291
32,574.1428571428571,9.875425067609179,40.51579228094069
33,597.5555555555555,10.22557141852451,39.40649832709361
34,628.3252595155709,10.467170751738104,39.04695806664935
35,513.2844827586207,11.158091714703605,38.12842490309376
36,779.7647058823529,11.805285158039396,36.96268770250224
37,608.0263157894736,11.955046029424418,35.2622720589072
38,595.1538461538462,12.077864151905187,32.99372260853396
39,661.5153374233129,12.257283384800257,33.4396070868282
40,0.0,12.716309848753612,32.054395530183434
41,546.6069518716578,12.519356412927099,30.299168037155926
42,632.763440860215,13.785748229277454,30.37176248582743
43,623.0327868852459,14.162908560234131,28.9590419833943
44,0.0,13.627922418312075,28.79424730397887
45,0.0,13.627922418312075,28.2009802996102
0,497.0881742738589,0.0,0.0
1,479.709219858156,6.030311554961671,7.145417326587742
2,553.9178571428571,5.522195318805489,16.08228200168933
3,482.72701949860726,4.629049863855003,20.61178491883359
4,513.3018867924528,5.0715885227465005,28.8646876933211
5,518.530303030303,4.974595888261141,38.63563907752603
6,505.3720930232558,5.026626137478595,42.288201412912144
7,501.42051282051284,5.205861389071453,44.4332924535719
8,515.9882903981264,6.0982720725573145,44.464980319394904
9,537.4594594594595,6.754177817424917,44.18205539250778
10,596.1113402061856,7.639496269461337,42.85078077801203
11,578.5619834710744,8.757566040616885,41.67433084067652
12,553.5221674876848,9.094915254237288,41.3612140396894
13,576.968085106383,8.749804825729441,40.939113358319815
14,547.8547008547008,8.82422744860138,40.20797491881807
15,470.76363636363635,9.24383344901447,40.088533239849546
16,550.4375,9.383817965065049,39.00076457201424
17,657.4032258064516,9.532417453521788,38.69509915174064
18,542.1865284974093,9.670834250495268,38.42721184229447
19,480.5128205128205,10.37248718959401,38.02774065631931
20,557.7931034482758,10.336335405913545,39.25577052164886
21,556.5324675324675,10.409968255767813,39.22228877827273
22,557.5955882352941,10.300106672988028,38.790990134417
23,505.5157894736842,10.515174119044659,38.89525164588023
24,601.795918367347,10.216031952316474,38.782735355829786
25,0.0,10.446904743983632,38.684535317501776
26,615.3865546218487,10.446904743983632,38.638920072781836
27,568.0175438596491,10.063094037251197,39.82176769385904
28,521.5702479338843,9.544156622590684,40.317868652990306
29,533.1010830324909,9.292517498698443,40.884214465901
30,477.8491620111732,9.418787369669419,39.74549739643679
31,543.2720848056537,9.949080663015197,40.14923588704254
32,440.0882352941176,9.78861436309628,41.04769690562103
33,665.9866666666667,9.241153217111968,40.11870288848877
34,547.5581395348837,9.800834711165173,39.71554820820437
35,508.3243243243243,9.435368860652641,38.25639823331671
36,895.2941176470588,10.182435045273138,36.92799356428243
37,619.28125,10.523461348373406,36.18789621126854
38,628.8055555555555,10.69971083371507,34.278708651914435
39,498.86013986013984,11.041597314200315,32.61700568764897
40,0.0,10.592935605209131,31.12462827714823
41,548.9785276073619,10.450796187948612,30.90364236346746
42,637.0973782771536,12.154901195032416,30.109649884498726
43,581.1923076923077,12.296830819018354,29.15468448703572
44,0.0,11.841850184348075,28.755642438338974
45,0.0,11.841850184348075,27.778719287807657
0,504.0108225108225,0.0,0.0
1,492.40697674418607,6.977511189375597,7.6384895615658515
2,473.4111111111111,6.486163957108267,16.368691137281516
3,473.0304709141274,5.5222504848011695,20.795971207699534
4,414.037037037037,5.612117910791728,29.088101047580526
5,534.4678899082569,5.77814072932717,39.78876366049556
6,498.06569343065695,5.962846036976382,43.18475109035686
7,529.8264840182649,6.120101149684612,44.97446037551104
8,493.88,6.713190331219415,44.60165786743164
9,527.6503267973857,7.46925153742313,44.09397235159147
10,534.1038696537678,7.825571418524511,43.018187118788894
11,517.5625,8.629638112688959,41.641434524018884
12,531.5597826086956,9.103511986562832,41.509365178770935
13,462.59574468085106,9.084597020697453,41.117115263211524
14,501.6039603960396,9.113775694194015,39.81447095386053
15,469.24285714285713,9.450532124556563,40.14279750242071
16,605.5967741935484,9.379976523891054,39.00012113280216
17,682.7796610169491,9.553799606380167,38.63418420694642
18,511.8682634730539,9.583905674281501,38.144533529119975
19,443.3421052631579,9.960569330583915,37.95447000406556
20,526.6811594202899,9.982595497090816,39.28051164594747
21,484.9142857142857,10.467467163726212,38.94697536856441
22,541.195652173913,10.515713054195967,38.830197835372665
23,528.2835820895523,10.67031710862417,38.33911624197233
24,529.6190476190476,10.763353560717025,38.49071998919471
25,0.0,10.662257131045886,38.289893004853845
26,558.5045871559633,10.662257131045886,38.24926437765865
27,525.2321428571429,10.398890653178237,39.924137034658656
28,440.1397058823529,9.984226970005267,39.97996424012265
29,556.7045454545455,9.413569296314504,40.80264906155861
30,581.3526011560693,9.07072081232513,39.57588123062909
31,575.5181518151816,9.355875893912946,39.946215176986435
32,443.969696969697,10.03045453602473,40.245555263454634
33,574.0253164556962,10.140716870609475,39.523138110920534
34,587.6468531468531,10.293623680324437,38.46211357439979
35,619.3407407407408,10.21710807427342,37.53278194039555
36,654.25,10.580689459582501,35.94021003529177
37,556.1951219512196,10.515035538545654,34.343766066987634
38,584.65625,10.407047044667925,31.97205991260076
39,575.4580645161291,10.893709455765222,32.16820760500633
40,0.0,10.52218693805716,31.09960163245767
41,584.3301886792453,10.411864406779662,31.673010373519638
42,632.8507462686567,12.715894162495871,30.01820457587808
43,511.1333333333333,14.386750374497165,29.35508123494811
44,0.0,13.245614360419834,28.112048132944917
45,0.0,13.245614360419834,27.55428058818235
0,504.0146484375,0.0,0.0
1,502.1164658634538,8.171411546610171,7.626797320479054
2,485.9763779527559,8.259441092665178,16.329496529142734
3,475.9236276849642,7.162046570568667,20.928754062975866
4,478.5438596491228,6.76813951209954,29.07959878242622
5,508.8488372093023,7.186613923136894,39.789435952396715
6,528.9752066115702,7.249105721509505,43.6140781337932
7,528.8167539267016,7.343720841750536,45.44619269290213
8,514.9018087855297,7.607694728158725,45.18424124636893
9,498.2616487455197,8.292797354859848,44.821683819011106
10,543.9238095238095,8.328933806688044,43.52191263942395
11,517.8877551020408,8.866453412570875,42.054923720278985
12,500.3192488262911,8.707945527579113,41.74641518673654
13,579.8783783783783,8.083542919628211,41.28143559472036
14,516.3763440860215,8.07926484167883,40.29520655486543
15,623.8524590163935,7.91685435862435,40.269813085006454
16,538.1917808219179,8.124867054377587,39.46830840029959
17,436.95522388059703,8.50018109648377,39.38990680241989
18,499.018779342723,8.36256641633768,38.78263641616046
19,512.0277777777778,8.639791438759996,38.44844336428885
20,445.2028985507246,8.93245232828581,39.67264954518463
21,537.4512195121952,8.977971808480284,39.437723547725355
22,566.2258064516129,9.070715007295995,39.4171476202496
23,554.3205128205128,9.6435626894152,39.43390972331419
24,415.5263157894737,9.738136984776377,39.487971903914115
25,0.0,9.861797070706366,39.43332956605038
26,463.95726495726495,9.861797070706366,39.26140342324467
27,552.2408759124088,9.622749336284786,40.58758721109164
28,510.10687022900765,9.005075333589152,40.88326523667675
29,479.4782608695652,8.397750540325335,41.77057010844602
30,542.6918604651163,7.9528389484041755,40.86045184377897
31,452.6282527881041,7.986254819828566,41.60832246683412
32,451.6923076923077,7.7588436303991255,42.358818280494816
33,530.0135135135135,7.502796288756992,42.15474977331647
34,511.1602564102564,7.503596036815369,41.2709045571796
35,560.1071428571429,7.890538235400864,40.18412478495453
36,790.0666666666667,8.564628171161036,38.223510839171325
37,557.9108910891089,8.751928684132073,36.25311114424366
38,528.2790697674419,9.220825698579933,33.61339140746553
39,539.156862745098,9.625151268532605,32.103606175568146
40,0.0,9.907051592475321,29.44581492472503
41,499.5195195195195,9.98079697078976,29.43059939045017
42,573.3455149501661,11.228472092878874,29.344013424242956
43,517.3913043478261,12.022083796095092,28.900515734139134
44,0.0,11.332943904236389,28.51841165251651
45,0.0,11.332943904236389,29.310697167606676
